PRIMARY_SAMPLE_UNIT,YEAR,STATION_NR,DEPTH,MAX_HARD_RELIEF,MAX_SOFT_RELIEF,AVG_HARD_RELIEF,PCT_SAND,PCT_HARD_BOTTOM,PCT_RUBBLE,PCT_CORAL,PCT_OCTO,PCT_SPONGE,LAT_DEGREES,LON_DEGREES
5336,2021,1,4.7244,1.2,0.5,0.35725,5,90,5,1,7.5,1.5,18.35641,-64.83812
5339,2021,1,15.0876,0.8,0.725,0.3325,37.5,62.5,0,4,3,4.5,18.35728,-64.76971
5343,2021,1,15.5448,1.45,0.85,0.372,47.5,42.5,10,3.5,25,20,18.3572,-64.81029
5346,2021,1,12.6492,1,0.95,0.32125,10,77.5,12.5,2,9,3.5,18.35827,-64.77403
5349,2021,1,24.5364,2,1.3,0.77025,11.5,87.5,1,10.5,9,13.5,18.35871,-64.83905
5356,2021,1,2.286,0.85,0.1,0.2375,1,55,44,1,0.5,0,18.36067,-64.77364
5358,2021,1,22.2504,5.5,0.4,0.9875,45,50,5,7,3.5,2.5,18.36186,-64.7641
5359,2021,1,19.2024,0.625,0.95,0.3225,8.5,86.5,5,3.5,17,4.5,18.36226,-64.78327
5361,2021,1,10.668,1.85,0.25,0.3975,3,97,0,2,1,1,18.36043,-65.0289
5362,2021,1,5.0292,0.55,0.2,0.12075,92.5,7.5,0,1,0.5,6.5,18.36168,-64.92722
5363,2021,1,2.4384,0.75,0.75,0.2275,30,52.5,17.5,2.5,1.5,3,18.36361,-64.72526
5366,2021,1,9.6012,1.475,0.6,0.36625,0,62.5,37.5,1,2,3,18.3627,-64.89124
5372,2021,1,22.4028,0.4,0.6,0.1375,7.5,65,27.5,1.5,2,3.5,18.36319,-64.88388
5373,2021,1,22.86,3.125,1.1,0.831375,22.5,72.5,5,6.5,15.5,9.5,18.36537,-64.66184
5374,2021,1,6.4008,0.475,1.3,0.14375,0,100,0,1,22.5,1,18.36417,-64.80757
5377,2021,1,18.5928,2.75,0.775,1.316125,0,100,0,6,3,2,18.36443,-64.77156
5380,2021,1,14.9352,1,0.675,0.42,5,92.5,2.5,3.5,1,3,18.36558,-64.75936
5381,2021,1,8.8392,0.8,1.1,0.136,82.5,15,2.5,3,9,20,18.36601,-64.70827
5383,2021,1,1.0668,0.275,0.2,0.16375,25,5.5,69.5,0.5,0.5,0.5,18.36659,-64.7342
5393,2021,1,9.7536,0.8,0.8,0.24,0,100,0,1.5,7,1.5,18.36676,-64.99583
5397,2021,1,18.1356,0.85,0.95,0.19,0,100,0,2,1,0.5,18.36705,-65.01901
5398,2021,1,11.5824,0.5,0.9,0.14375,0,100,0,2,5.5,0.5,18.36716,-65.00763
5399,2021,1,7.1628,0.25,0.75,0.1625,11,79,10,0.5,0.5,1,18.36972,-64.75312
5400,2021,1,24.5364,0.55,1.25,0.42625,0,100,0,6,4.5,4.5,18.36694,-65.04427
5402,2021,1,23.4696,4.8,1.6,1.228,32.5,52.5,15,1.5,25,13,18.37127,-64.68397
5403,2021,1,19.6596,0.8,1.1,0.285,0,100,0,7,10.5,6,18.36829,-65.02049
5405,2021,1,17.8308,0.5,0.5,0.18875,70,30,0,1,3,14,18.37125,-64.72918
5408,2021,1,27.5844,0.2,0.25,0.1,2,50,48,0,0,1,18.36847,-65.04578
5414,2021,1,20.1168,1.6,1,0.87725,2.5,97.5,0,3.5,1.5,3.5,18.36985,-65.00261
5416,2021,1,3.048,1.65,0.2,0.354375,5,70,25,0,0.5,0,18.37082,-64.95241
5419,2021,1,6.858,0.95,0.5,0.325,10,82.5,7.5,1,1.5,1.5,18.37323,-64.74705
5420,2021,1,5.7912,0.625,0.6,0.20375,50,47.5,2.5,1,2,3,18.373,-64.74276
5423,2021,1,19.3548,0.65,1.3,0.2105,32.5,52.5,15,1.5,16.5,4.5,18.37378,-64.73814
5427,2021,1,3.9624,1.75,0.2,0.774375,0,100,0,1,0.5,0.5,18.37328,-64.98411
5428,2021,1,22.5552,0.45,0.65,0.1475,20,72.5,7.5,1.5,40,10.5,18.3746,-64.73513
5431,2021,1,9.4488,2.25,1,0.6425,10,90,0,5,3,2,18.37275,-64.98874
5432,2021,1,6.096,0.75,0.6,0.15875,0,100,0,1,3,2.5,18.37306,-64.95727
5435,2021,1,22.7076,0.45,0.6,0.1375,10,85,5,3,6,3,18.3769,-64.74382
5437,2021,1,17.6784,1.1,0.9,0.225,5,92.5,2.5,3,2.5,1.5,18.37643,-64.98688
5438,2021,1,28.956,0.2,0.9,0.1,20.5,79.5,0,0,15,8,18.37654,-65.05313
5443,2021,1,7.1628,2.25,1.05,1.0925,0,97.5,2.5,2.5,20,10,18.38425,-64.9015
5444,2021,1,8.8392,1.75,0.7,0.419,12.5,87.5,0,0,4.5,1.5,18.38468,-64.96439
5449,2021,1,21.0312,0.5,0.65,0.1415,0,100,0,1,17.5,3.5,18.38698,-64.96364
5450,2021,1,28.194,0.765,0.675,0.31225,15,83.5,1.5,3,4,7.5,18.38784,-64.91359
5451,2021,1,2.7432,1.15,0.6,0.3105,30,70,0,2,1,1.5,18.38804,-64.90324
5457,2021,1,14.0208,0.4,0.6,0.125,20,80,0,0.5,4,3,18.38973,-64.96825
5459,2021,1,8.0772,0.3,1.2,0.11875,0,100,0,2,30,4,18.39087,-64.8982
5461,2021,1,21.1836,0.3,1.5,0.1125,0,100,0,3,35,3,18.39104,-64.93719
5464,2021,1,12.0396,5.4,0.25,1.14875,0,100,0,2,1,2,18.39821,-64.9748
5465,2021,1,8.382,0.55,0.6,0.3025,0,100,0,1,9.5,2,18.39838,-64.91431
5466,2021,1,21.4884,0.625,0.75,0.3725,0,100,0,3.5,3,5.5,18.39961,-64.97691
5467,2021,1,9.4488,0.85,0.85,0.265,1,99,0,2.5,9.5,3.5,18.401,-64.91586
5468,2021,1,3.5052,0.3,0.3,0.125,2.5,97.5,0,1.5,10,2.5,18.40222,-64.90153
5469,2021,1,23.4696,0.4,1.6,0.10875,40,60,0,1.5,5.5,5.5,18.40083,-65.05704
5470,2021,1,25.7556,0.45,1.2,0.115,0,100,0,1.5,6.5,2.5,18.40139,-65.05473
5471,2021,1,22.098,0.375,1,0.11375,1,99,0,1,1.5,1.5,18.40313,-64.93157
5473,2021,1,29.1084,0.535,0.875,0.1605,1,97.5,1.5,3.5,1.5,3,18.40335,-64.9509
5474,2021,1,17.8308,3.5,0.4,1.50425,0,100,0,0,0,0.5,18.40468,-65.04916
5475,2021,1,11.2776,0.45,0.5,0.1875,1,99,0,1,3.5,6.5,18.37483,-64.95817
